timer,CdA,speed,power,heartrate,cadence
233354,0.29310240828204400,1036.422857142860,239,139,83
234954,0.29409135522923200,1044.4571428571400,275,139,84
234954,0.29409135522923200,1044.4571428571400,275,139,84
235637,0.2908396350328760,1052.4914285714300,281,139,84
235637,0.2908396350328760,1052.4914285714300,281,139,84
236921,0.2902438924434380,1051.4871428571400,258,139,85
236921,0.2902438924434380,1051.4871428571400,258,139,85
238171,0.2904147535259760,1054.5,244,139,84
238171,0.2904147535259760,1054.5,244,139,84
238404,0.2917719271228110,1054.5,248,139,85
238404,0.2917719271228110,1054.5,248,139,85
239437,0.2975568065030770,1055.5042857142900,211,139,84
239437,0.2975568065030770,1055.5042857142900,211,139,84
240106,0.2947980169023190,1053.4957142857100,230,139,85
240106,0.2947980169023190,1053.4957142857100,230,139,85
240921,0.2957369452499220,1053.4957142857100,254,139,82
240921,0.2957369452499220,1053.4957142857100,254,139,82
241371,0.2930945568443390,1053.4957142857100,295,139,83
241371,0.2930945568443390,1053.4957142857100,295,139,83
242071,0.2930945568443390,1047.47,279,139,86
242071,0.2930945568443390,1047.47,279,139,86
242638,0.28559165194873400,1047.47,268,139,85
242638,0.28559165194873400,1047.47,268,139,85
243338,0.2770440469556250,1041.4442857142900,217,139,81
243338,0.2770440469556250,1041.4442857142900,217,139,81
243904,0.2770440469556250,1041.4442857142900,223,139,82
243904,0.2770440469556250,1041.4442857142900,223,139,82
244605,0.2681987922119460,1036.422857142860,247,139,87
244605,0.2681987922119460,1036.422857142860,247,139,87
246121,0.27069943751836800,1039.4357142857100,279,139,83
246121,0.27069943751836800,1039.4357142857100,279,139,83
246805,0.27826870474412900,1039.4357142857100,281,139,84
246805,0.27826870474412900,1039.4357142857100,281,139,84
248088,0.2783161083056110,1036.422857142860,236,139,81
248088,0.2783161083056110,1036.422857142860,236,139,81
248671,0.2787025461899250,1035.4185714285700,245,139,80
248671,0.2787025461899250,1035.4185714285700,245,139,80
249371,0.27870120583774300,1035.4185714285700,281,139,86
249371,0.27870120583774300,1035.4185714285700,281,139,86
249588,0.27870120583774300,1034.4142857142900,249,139,83
249588,0.27870120583774300,1034.4142857142900,249,139,83
250638,0.28104832348371100,1037.4271428571400,256,139,83
250638,0.28104832348371100,1037.4271428571400,256,139,83
251321,0.2842737757058690,1041.4442857142900,226,139,83
251321,0.2842737757058690,1041.4442857142900,226,139,83
252121,0.28778133764797900,1041.4442857142900,243,139,84
252121,0.28778133764797900,1041.4442857142900,243,139,84
252588,0.28778133764797900,1039.4357142857100,221,139,84
252588,0.28778133764797900,1039.4357142857100,221,139,84
253405,0.29004048495223900,1039.4357142857100,228,139,83
253405,0.29004048495223900,1039.4357142857100,228,139,83
254571,0.2854699034008610,1036.422857142860,227,139,84
254571,0.2854699034008610,1036.422857142860,227,139,84
255138,0.2754828263084340,1036.422857142860,211,139,82
255138,0.2754828263084340,1036.422857142860,211,139,82
255838,0.2754828263084340,1030.3971428571400,210,139,79
255838,0.2754828263084340,1030.3971428571400,210,139,79
256072,0.28609784494830400,1030.3971428571400,252,139,85
256072,0.28609784494830400,1030.3971428571400,252,139,85
258338,0.28609784494830400,1017.3414285714300,250,139,81
258338,0.28609784494830400,1017.3414285714300,250,139,81
259388,0.3027142551447050,1020.3542857142900,269,139,83
259388,0.3027142551447050,1020.3542857142900,269,139,83
259855,0.31982691080749900,1027.3842857142900,246,139,81
259855,0.31982691080749900,1027.3842857142900,246,139,81
260555,0.31707209097587100,1019.3500000000000,311,139,84
260555,0.31707209097587100,1019.3500000000000,311,139,84
261822,0.3216213755497380,1020.3542857142900,203,140,78
261822,0.3216213755497380,1020.3542857142900,203,140,78
262056,0.31861692025555300,1020.3542857142900,211,140,83
262056,0.31861692025555300,1020.3542857142900,211,140,83
263305,0.3181660389883070,1017.3414285714300,246,140,82
263305,0.3181660389883070,1017.3414285714300,246,140,82
263888,0.3212999015826970,1024.3714285714300,241,140,82
263888,0.3212999015826970,1024.3714285714300,241,140,82
264589,0.3265789808032100,1023.3671428571400,252,140,82
264589,0.3265789808032100,1023.3671428571400,252,140,82
264822,0.32487461813124800,1023.3671428571400,235,140,88
264822,0.32487461813124800,1023.3671428571400,235,140,88
265872,0.32487461813124800,1023.3671428571400,268,140,93
265872,0.32487461813124800,1023.3671428571400,268,140,93
266339,0.317122167658203,1023.3671428571400,254,140,94
266339,0.317122167658203,1023.3671428571400,254,140,94
267039,0.3163134135541880,1014.3285714285700,394,140,84
267039,0.3163134135541880,1014.3285714285700,394,140,84
267373,0.31886146349912600,1014.3285714285700,645,140,102
267373,0.31886146349912600,1014.3285714285700,645,140,102
268539,0.31886146349912600,1061.53,543,140,97
268539,0.31886146349912600,1061.53,543,140,97
269339,0.31765871884899000,1061.53,529,140,102
269339,0.31765871884899000,1061.53,529,140,102
270606,0.3360454903036330,1086.6371428571400,476,140,99
270606,0.3360454903036330,1086.6371428571400,476,140,99
271072,0.34002505013512300,1101.7014285714300,418,140,98
271072,0.34002505013512300,1101.7014285714300,418,140,98
273122,0.3410684922226240,1109.7357142857100,118,141,35
273122,0.3410684922226240,1109.7357142857100,118,141,35
273356,0.32895717408342600,1109.7357142857100,308,141,96
273356,0.32895717408342600,1109.7357142857100,308,141,96
274639,0.328888689760597,1087.6414285714300,209,141,86
274639,0.328888689760597,1087.6414285714300,209,141,86
275106,0.3309056949817070,1076.5942857142900,213,141,86
275106,0.3309056949817070,1076.5942857142900,213,141,86
275789,0.33361709879139400,1070.5685714285700,240,141,85
275789,0.33361709879139400,1070.5685714285700,240,141,85
276373,0.33361709879139400,1070.5685714285700,232,141,86
276373,0.33361709879139400,1070.5685714285700,232,141,86
277073,0.3401620105999680,1070.5685714285700,246,142,86
277073,0.3401620105999680,1070.5685714285700,246,142,86
277656,0.34299366927213200,1065.5471428571400,206,142,84
277656,0.34299366927213200,1065.5471428571400,206,142,84
278356,0.34299366927213200,1058.5171428571400,249,142,85
278356,0.34299366927213200,1058.5171428571400,249,142,85
279873,0.3496413286471930,1054.5,232,142,84
279873,0.3496413286471930,1054.5,232,142,84
280573,0.3503365531937060,1047.47,251,142,84
280573,0.3503365531937060,1047.47,251,142,84
281839,0.3463244615714190,1043.452857142860,236,143,83
281839,0.3463244615714190,1043.452857142860,236,143,83
283106,0.33191874401036100,1036.422857142860,262,143,83
283106,0.33191874401036100,1036.422857142860,262,143,83
283323,0.3255972248066820,1036.422857142860,235,143,81
283323,0.3255972248066820,1036.422857142860,235,143,81
284373,0.3268575936108200,1033.4100000000000,246,143,85
284373,0.3268575936108200,1033.4100000000000,246,143,85
285056,0.32804408374945900,1031.4014285714300,249,143,83
285056,0.32804408374945900,1031.4014285714300,249,143,83
285873,0.32336872851965400,1031.4014285714300,253,144,82
285873,0.32336872851965400,1031.4014285714300,253,144,82
286106,0.32250575027593200,1026.3800000000000,250,144,83
286106,0.32250575027593200,1026.3800000000000,250,144,83
287023,0.32250575027593200,1029.392857142860,230,144,81
287023,0.32250575027593200,1029.392857142860,230,144,81
287590,0.32262368181956200,1029.392857142860,233,144,85
287590,0.32262368181956200,1029.392857142860,233,144,85
288290,0.32262368181956200,1029.392857142860,206,144,80
288290,0.32262368181956200,1029.392857142860,206,144,80
289573,0.32375063091079,1025.3757142857100,219,144,84
289573,0.32375063091079,1025.3757142857100,219,144,84
289807,0.3238849121409220,1025.3757142857100,220,144,82
289807,0.3238849121409220,1025.3757142857100,220,144,82
291090,0.31813840894861600,1022.3628571428600,222,144,81
291090,0.31813840894861600,1022.3628571428600,222,144,81
291790,0.30613482263881200,1019.3500000000000,240,144,81
291790,0.30613482263881200,1019.3500000000000,240,144,81
292023,0.30016720828348400,1019.3500000000000,255,144,82
292023,0.30016720828348400,1019.3500000000000,255,144,82
293073,0.30016720828348400,1019.3500000000000,250,144,82
293073,0.30016720828348400,1019.3500000000000,250,144,82
293523,0.30175555871045200,1019.3500000000000,229,144,82
293523,0.30175555871045200,1019.3500000000000,229,144,82
294340,0.30175555871045200,1019.3500000000000,236,144,80
294340,0.30175555871045200,1019.3500000000000,236,144,80
294790,0.3021910386285260,1015.332857142860,246,145,81
294790,0.3021910386285260,1015.332857142860,246,145,81
295807,0.3030778395259520,1016.3371428571400,248,145,82
295807,0.3030778395259520,1016.3371428571400,248,145,82
296273,0.304672050508865,1016.3371428571400,257,145,82
296273,0.304672050508865,1016.3371428571400,257,145,82
297074,0.304672050508865,1016.3371428571400,252,145,81
297074,0.304672050508865,1016.3371428571400,252,145,81
298290,0.3024060075150150,1023.3671428571400,248,145,83
298290,0.3024060075150150,1023.3671428571400,248,145,83
298525,0.3004458082964080,1027.3842857142900,255,145,82
298525,0.3004458082964080,1027.3842857142900,255,145,82
299573,0.30588421559531600,1032.405714285710,233,145,81
299573,0.30588421559531600,1032.405714285710,233,145,81
300040,0.3086098894808970,1032.405714285710,251,145,86
300040,0.3086098894808970,1032.405714285710,251,145,86
300740,0.3086098894808970,1034.4142857142900,232,145,81
300740,0.3086098894808970,1034.4142857142900,232,145,81
302340,0.3129960196872710,1040.4400000000000,222,145,83
302340,0.3129960196872710,1040.4400000000000,222,145,83
303040,0.31731225701460700,1045.4614285714300,241,145,84
303040,0.31731225701460700,1045.4614285714300,241,145,84
304307,0.31580803843988300,1045.4614285714300,253,145,84
304307,0.31580803843988300,1045.4614285714300,253,145,84
305824,0.3123366986182390,1048.4742857142900,240,145,84
305824,0.3123366986182390,1048.4742857142900,240,145,84
306741,0.31346138932048300,1052.4914285714300,241,145,84
306741,0.31346138932048300,1052.4914285714300,241,145,84
307557,0.3133030611696890,1052.4914285714300,251,146,84
307557,0.3133030611696890,1052.4914285714300,251,146,84
308241,0.3127562446190660,1052.4914285714300,228,145,83
308241,0.3127562446190660,1052.4914285714300,228,145,83
308591,0.31151699890307500,1056.5085714285700,254,145,86
308591,0.31151699890307500,1056.5085714285700,254,145,86
309524,0.30988127683761000,1056.5085714285700,241,145,84
309524,0.30988127683761000,1056.5085714285700,241,145,84
310108,0.30561346396980100,1060.5257142857100,246,145,86
310108,0.30561346396980100,1060.5257142857100,246,145,86
311258,0.30561346396980100,1059.5214285714300,242,146,84
311258,0.30561346396980100,1059.5214285714300,242,146,84
312041,0.29564484607567900,1056.5085714285700,241,146,85
312041,0.29564484607567900,1056.5085714285700,241,146,85
313524,0.30306867935403000,1061.53,272,146,85
313524,0.30306867935403000,1061.53,272,146,85
314224,0.31291501955436400,1069.5642857142900,240,146,87
314224,0.31291501955436400,1069.5642857142900,240,146,87
315491,0.3042978665291620,1069.5642857142900,224,146,85
315491,0.3042978665291620,1069.5642857142900,224,146,85
316774,0.2943733047024830,1067.5557142857100,243,146,87
316774,0.2943733047024830,1067.5557142857100,243,146,87
316991,0.2861538662189870,1067.5557142857100,226,145,84
316991,0.2861538662189870,1067.5557142857100,226,145,84
318025,0.2871560039641680,1067.5557142857100,236,146,86
318025,0.2871560039641680,1067.5557142857100,236,146,86
318258,0.2854845453994270,1067.5557142857100,249,146,84
318258,0.2854845453994270,1067.5557142857100,249,146,84
319525,0.2840759550604970,1068.56,271,146,87
319525,0.2840759550604970,1068.56,271,146,87
319758,0.2813958634497880,1068.56,270,146,86
319758,0.2813958634497880,1068.56,270,146,86
320691,0.2813958634497880,1070.5685714285700,259,146,85
320691,0.2813958634497880,1070.5685714285700,259,146,85
321041,0.27395515805366600,1071.5728571428600,260,146,86
321041,0.27395515805366600,1071.5728571428600,260,146,86
321958,0.27395515805366600,1068.56,244,146,86
321958,0.27395515805366600,1068.56,244,146,86
322542,0.2718312963062100,1068.56,251,146,87
322542,0.2718312963062100,1068.56,251,146,87
323241,0.27104841045465800,1069.5642857142900,260,146,85
323241,0.27104841045465800,1069.5642857142900,260,146,85
324758,0.2729035313412790,1070.5685714285700,239,146,85
324758,0.2729035313412790,1070.5685714285700,239,146,85
325808,0.27937482952362800,1070.5685714285700,242,146,86
325808,0.27937482952362800,1070.5685714285700,242,146,86
326725,0.2787272278836720,1070.5685714285700,240,146,86
326725,0.2787272278836720,1070.5685714285700,240,146,86
328242,0.28426046469753500,1065.5471428571400,223,146,85
328242,0.28426046469753500,1065.5471428571400,223,146,85
329975,0.27454040232348400,1067.5557142857100,228,146,85
329975,0.27454040232348400,1067.5557142857100,228,146,85
330792,0.2721215659491130,1067.5557142857100,206,146,85
330792,0.2721215659491130,1067.5557142857100,206,146,85
331258,0.2690103389452030,1069.5642857142900,217,146,86
331258,0.2690103389452030,1069.5642857142900,217,146,86
331942,0.27508709591025600,1069.5642857142900,218,146,85
331942,0.27508709591025600,1069.5642857142900,218,146,85
332292,0.2787052705953990,1071.5728571428600,218,146,87
332292,0.2787052705953990,1071.5728571428600,218,146,87
333209,0.2787828821840340,1072.5771428571400,237,146,84
333209,0.2787828821840340,1072.5771428571400,237,146,84
333792,0.27518540656366200,1072.5771428571400,253,146,88
333792,0.27518540656366200,1072.5771428571400,253,146,88
334459,0.27518540656366200,1074.5857142857100,258,146,86
334459,0.27518540656366200,1074.5857142857100,258,146,86
335042,0.2743832218810310,1074.5857142857100,255,146,87
335042,0.2743832218810310,1074.5857142857100,255,146,87
335959,0.2732400690391660,1082.62,230,146,89
335959,0.2732400690391660,1082.62,230,146,89
336742,0.2706899899835860,1085.6328571428600,227,146,86
336742,0.2706899899835860,1085.6328571428600,227,146,86
336975,0.2706899899835860,1085.6328571428600,228,146,87
336975,0.2706899899835860,1085.6328571428600,228,146,87
338043,0.26919699418403700,1092.662857142860,220,146,88
338043,0.26919699418403700,1092.662857142860,220,146,88
338476,0.26470954456327800,1086.6371428571400,233,146,89
338476,0.26470954456327800,1086.6371428571400,233,146,89
339176,0.26470954456327800,1086.6371428571400,207,146,85
339176,0.26470954456327800,1086.6371428571400,207,146,85
339742,0.2691881662577330,1094.6714285714300,216,146,88
339742,0.2691881662577330,1094.6714285714300,216,146,88
340542,0.2691881662577330,1096.6800000000000,240,146,89
340542,0.2691881662577330,1096.6800000000000,240,146,89
341243,0.26905907079517300,1096.6800000000000,231,146,87
341243,0.26905907079517300,1096.6800000000000,231,146,87
342059,0.2711174665890060,1099.692857142860,262,146,90
342059,0.2711174665890060,1099.692857142860,262,146,90
342509,0.2714498267917080,1105.7185714285700,223,146,87
342509,0.2714498267917080,1105.7185714285700,223,146,87
343209,0.2714498267917080,1105.7185714285700,231,145,88
343209,0.2714498267917080,1105.7185714285700,231,145,88
344459,0.26982646617969600,1107.7271428571400,248,146,90
